,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2021-08-04,693.6056565596532,579.2601300940157,797.4876347645629,693.6056565596532,693.6056565596532,-6.834951735269547,-6.834951735269547,-6.834951735269547,-6.834951735269547,-6.834951735269547,-6.834951735269547,0.0,0.0,0.0,686.7707048243836
22,2021-08-05,696.7109576508882,571.3542272126182,790.4054244139547,696.7109576508882,696.7109576508882,-15.362029921699351,-15.362029921699351,-15.362029921699351,-15.362029921699351,-15.362029921699351,-15.362029921699351,0.0,0.0,0.0,681.3489277291889
23,2021-08-06,699.8162587421231,571.9047127230527,793.5139949301301,699.8162587421231,699.8162587421231,-19.732686403152236,-19.732686403152236,-19.732686403152236,-19.732686403152236,-19.732686403152236,-19.732686403152236,0.0,0.0,0.0,680.0835723389708
24,2021-08-09,709.132162015828,598.3319678277813,816.0418163750159,709.132162015828,709.132162015828,-3.674596571941494,-3.674596571941494,-3.674596571941494,-3.674596571941494,-3.674596571941494,-3.674596571941494,0.0,0.0,0.0,705.4575654438866
25,2021-08-10,712.2374637981753,597.5671513791567,812.9865929624683,712.2374637981753,712.2374637981753,-8.923456450997238,-8.923456450997238,-8.923456450997238,-8.923456450997238,-8.923456450997238,-8.923456450997238,0.0,0.0,0.0,703.3140073471781
26,2021-08-11,715.3427655805226,594.4486893527684,813.7792102235233,715.3427655805226,715.3427655805226,-6.834951735257517,-6.834951735257517,-6.834951735257517,-6.834951735257517,-6.834951735257517,-6.834951735257517,0.0,0.0,0.0,708.5078138452651
27,2021-08-12,718.4480673628699,588.5553092114676,816.9818560094027,718.4480673628699,718.4480673628699,-15.362029921710105,-15.362029921710105,-15.362029921710105,-15.362029921710105,-15.362029921710105,-15.362029921710105,0.0,0.0,0.0,703.0860374411598
28,2021-08-13,721.5533691452172,586.6275850433217,808.2047097803803,721.5533691452172,721.5533691452172,-19.732686403129247,-19.732686403129247,-19.732686403129247,-19.732686403129247,-19.732686403129247,-19.732686403129247,0.0,0.0,0.0,701.8206827420879
29,2021-08-16,730.8692744922591,616.8948027170377,835.1277770545914,730.8692744922591,730.8692744922591,-3.6745965719373364,-3.6745965719373364,-3.6745965719373364,-3.6745965719373364,-3.6745965719373364,-3.6745965719373364,0.0,0.0,0.0,727.1946779203219
30,2021-08-17,733.9745762746064,606.8196616961937,831.9359138633235,733.9745762746064,733.9745762746064,-8.923456450983148,-8.923456450983148,-8.923456450983148,-8.923456450983148,-8.923456450983148,-8.923456450983148,0.0,0.0,0.0,725.0511198236233
31,2021-08-18,737.0798780569537,627.0212608645907,838.2115119672274,737.0798780569537,737.0798780569537,-6.8349517352457125,-6.8349517352457125,-6.8349517352457125,-6.8349517352457125,-6.8349517352457125,-6.8349517352457125,0.0,0.0,0.0,730.244926321708
32,2021-08-19,740.185179839301,610.9556838786161,837.7086187466672,740.185179839301,740.185179839301,-15.362029921720854,-15.362029921720854,-15.362029921720854,-15.362029921720854,-15.362029921720854,-15.362029921720854,0.0,0.0,0.0,724.8231499175802
33,2021-08-20,743.3000777122053,619.2653174629354,834.9317307847222,743.3000777122053,743.3000777122053,-19.732686403112595,-19.732686403112595,-19.732686403112595,-19.732686403112595,-19.732686403112595,-19.732686403112595,0.0,0.0,0.0,723.5673913090927
34,2021-08-23,752.6447713309182,641.8152835029979,864.4786905589252,752.6447713309182,752.6447713309182,-3.674596571996457,-3.674596571996457,-3.674596571996457,-3.674596571996457,-3.674596571996457,-3.674596571996457,0.0,0.0,0.0,748.9701747589218
35,2021-08-24,755.7596692038226,635.5900055086397,867.8964532256637,755.7596692038226,755.7596692038226,-8.923456450969057,-8.923456450969057,-8.923456450969057,-8.923456450969057,-8.923456450969057,-8.923456450969057,0.0,0.0,0.0,746.8362127528535
36,2021-08-25,758.8745670767267,640.9485679895374,857.7395813469657,758.8745670767267,758.8745670767267,-6.834951735233683,-6.834951735233683,-6.834951735233683,-6.834951735233683,-6.834951735233683,-6.834951735233683,0.0,0.0,0.0,752.0396153414931
37,2021-08-26,761.989464949631,625.6315467279613,857.2049931372974,761.989464949631,761.989464949631,-15.362029921662682,-15.362029921662682,-15.362029921662682,-15.362029921662682,-15.362029921662682,-15.362029921662682,0.0,0.0,0.0,746.6274350279683
38,2021-08-27,765.1043628225353,627.208717581891,857.1615336936587,765.1043628225353,765.1043628225353,-19.73268640309594,-19.73268640309594,-19.73268640309594,-19.73268640309594,-19.73268640309594,-19.73268640309594,0.0,0.0,0.0,745.3716764194394
39,2021-08-30,774.4490564412483,660.1218236760079,884.5411625099456,774.4490564412483,774.4490564412483,-3.674596571992299,-3.674596571992299,-3.674596571992299,-3.674596571992299,-3.674596571992299,-3.674596571992299,0.0,0.0,0.0,770.774459869256
40,2021-08-31,777.5639543141525,657.7374440206662,877.2270587186147,777.5639543141525,777.5639543141525,-8.923456450983789,-8.923456450983789,-8.923456450983789,-8.923456450983789,-8.923456450983789,-8.923456450983789,0.0,0.0,0.0,768.6404978631688
41,2021-09-01,780.7483393546357,663.4177318220799,878.4511621440954,780.7483393546357,780.7483393546357,-6.834951735262237,-6.834951735262237,-6.834951735262237,-6.834951735262237,-6.834951735262237,-6.834951735262237,0.0,0.0,0.0,773.9133876193735
42,2021-09-02,783.932724395119,657.7402013637867,876.4211362266896,783.932724395119,783.932724395119,-15.36202992168118,-15.36202992168118,-15.36202992168118,-15.36202992168118,-15.36202992168118,-15.36202992168118,0.0,0.0,0.0,768.5706944734378
43,2021-09-03,787.1171094356022,653.4338647445899,866.7075892243405,787.1171094356022,787.1171094356022,-19.732686403066612,-19.732686403066612,-19.732686403066612,-19.732686403066612,-19.732686403066612,-19.732686403066612,0.0,0.0,0.0,767.3844230325356
44,2021-09-07,799.8546495975347,671.2186781334193,893.933796610852,799.8546495975347,799.8546495975347,-8.923456450940877,-8.923456450940877,-8.923456450940877,-8.923456450940877,-8.923456450940877,-8.923456450940877,0.0,0.0,0.0,790.9311931465938
45,2021-09-08,803.0390346380179,683.657977090238,905.5008797145074,803.0390346380179,803.0390346380179,-6.83495173525021,-6.83495173525021,-6.83495173525021,-6.83495173525021,-6.83495173525021,-6.83495173525021,0.0,0.0,0.0,796.2040829027677
46,2021-09-09,806.223419678501,672.9854744536538,894.9158980023443,806.223419678501,806.223419678501,-15.362029921684183,-15.362029921684183,-15.362029921684183,-15.362029921684183,-15.362029921684183,-15.362029921684183,0.0,0.0,0.0,790.8613897568168
47,2021-09-10,809.4078047189843,680.730450360414,902.6368026885411,809.4078047189843,809.4078047189843,-19.732686403049968,-19.732686403049968,-19.732686403049968,-19.732686403049968,-19.732686403049968,-19.732686403049968,0.0,0.0,0.0,789.6751183159342
48,2021-09-13,818.9609598404337,703.8785286613174,927.4930625909992,818.9609598404337,818.9609598404337,-3.674596571903938,-3.674596571903938,-3.674596571903938,-3.674596571903938,-3.674596571903938,-3.674596571903938,0.0,0.0,0.0,815.2863632685297
49,2021-09-14,822.2655848172942,705.9578258195622,924.0178599914686,822.2655848172942,822.2655848172942,-8.923456450997074,-8.923456450997074,-8.923456450997074,-8.923456450997074,-8.923456450997074,-8.923456450997074,0.0,0.0,0.0,813.3421283662972
50,2021-09-15,825.5702097941546,713.5105777403058,924.7905683532755,825.5702097941546,825.5702097941546,-6.834951735258471,-6.834951735258471,-6.834951735258471,-6.834951735258471,-6.834951735258471,-6.834951735258471,0.0,0.0,0.0,818.7352580588961
51,2021-09-16,828.8748347710151,703.1964399448109,924.0852804781416,828.8748347710151,828.8748347710151,-15.36202992170268,-15.36202992170268,-15.36202992170268,-15.36202992170268,-15.36202992170268,-15.36202992170268,0.0,0.0,0.0,813.5128048493125
52,2021-09-17,832.1794597478756,699.4313946585929,917.2159354623237,832.1794597478756,832.1794597478756,-19.732686403145646,-19.732686403145646,-19.732686403145646,-19.732686403145646,-19.732686403145646,-19.732686403145646,0.0,0.0,0.0,812.44677334473
53,2021-09-20,842.0933346784569,726.8375016122288,950.3344417447806,842.0933346784569,842.0933346784569,-3.674596571963059,-3.674596571963059,-3.674596571963059,-3.674596571963059,-3.674596571963059,-3.674596571963059,0.0,0.0,0.0,838.4187381064938
54,2021-09-21,845.3979596553174,713.9991380816962,944.4011556236479,845.3979596553174,845.3979596553174,-8.923456451011806,-8.923456451011806,-8.923456451011806,-8.923456451011806,-8.923456451011806,-8.923456451011806,0.0,0.0,0.0,836.4745032043056
55,2021-09-22,848.702584632178,727.5009375294687,952.2317498395761,848.702584632178,848.702584632178,-6.834951735246666,-6.834951735246666,-6.834951735246666,-6.834951735246666,-6.834951735246666,-6.834951735246666,0.0,0.0,0.0,841.8676328969312
56,2021-09-23,852.0072096090385,724.3341240381081,945.5996081335601,852.0072096090385,852.0072096090385,-15.362029921713432,-15.362029921713432,-15.362029921713432,-15.362029921713432,-15.362029921713432,-15.362029921713432,0.0,0.0,0.0,836.645179687325
57,2021-09-24,855.3118444210604,725.5391088437544,948.9720273418989,855.3118444210604,855.3118444210604,-19.732686403122653,-19.732686403122653,-19.732686403122653,-19.732686403122653,-19.732686403122653,-19.732686403122653,0.0,0.0,0.0,835.5791580179377
58,2021-09-27,865.2257488571261,751.1611252821184,977.4027083164257,865.2257488571261,865.2257488571261,-3.674596571958899,-3.674596571958899,-3.674596571958899,-3.674596571958899,-3.674596571958899,-3.674596571958899,0.0,0.0,0.0,861.5511522851672
59,2021-09-28,868.530383669148,745.2991240913742,968.7955135069433,868.530383669148,868.530383669148,-8.923456450997714,-8.923456450997714,-8.923456450997714,-8.923456450997714,-8.923456450997714,-8.923456450997714,0.0,0.0,0.0,859.6069272181503
60,2021-09-29,871.83501848117,752.1649694399304,977.5831293448158,871.83501848117,871.83501848117,-6.83495173525493,-6.83495173525493,-6.83495173525493,-6.83495173525493,-6.83495173525493,-6.83495173525493,0.0,0.0,0.0,865.0000667459151
61,2021-09-30,875.1396532931919,750.1286727652059,972.547716403722,875.1396532931919,875.1396532931919,-15.362029921731931,-15.362029921731931,-15.362029921731931,-15.362029921731931,-15.362029921731931,-15.362029921731931,0.0,0.0,0.0,859.77762337146
62,2021-10-01,878.4442881052139,743.6137636718989,976.2523061406237,878.4442881052139,878.4442881052139,-19.732686403099663,-19.732686403099663,-19.732686403099663,-19.732686403099663,-19.732686403099663,-19.732686403099663,0.0,0.0,0.0,858.7116017021142
63,2021-10-04,888.3581925412795,778.5167152197322,996.3341910011716,888.3581925412795,888.3581925412795,-3.6745965719863816,-3.6745965719863816,-3.6745965719863816,-3.6745965719863816,-3.6745965719863816,-3.6745965719863816,0.0,0.0,0.0,884.6835959692932
64,2021-10-05,891.6628273533015,771.6350415986203,997.3650452145358,891.6628273533015,891.6628273533015,-8.923456450983625,-8.923456450983625,-8.923456450983625,-8.923456450983625,-8.923456450983625,-8.923456450983625,0.0,0.0,0.0,882.7393709023179
65,2021-10-06,894.9674624318264,773.1715731589002,997.1657550228841,894.9674624318264,894.9674624318264,-6.834951735242903,-6.834951735242903,-6.834951735242903,-6.834951735242903,-6.834951735242903,-6.834951735242903,0.0,0.0,0.0,888.1325106965835
66,2021-10-07,898.2720975103514,766.4330470802452,990.999913337258,898.2720975103514,898.2720975103514,-15.362029921734937,-15.362029921734937,-15.362029921734937,-15.362029921734937,-15.362029921734937,-15.362029921734937,0.0,0.0,0.0,882.9100675886165
67,2021-10-08,901.5767325888763,765.0319466408657,994.1396212981252,901.5767325888763,901.5767325888763,-19.732686403201676,-19.732686403201676,-19.732686403201676,-19.732686403201676,-19.732686403201676,-19.732686403201676,0.0,0.0,0.0,881.8440461856746
68,2021-10-11,911.4906378244511,794.1412949995612,1017.4252313400257,911.4906378244511,911.4906378244511,-3.674596571902181,-3.674596571902181,-3.674596571902181,-3.674596571902181,-3.674596571902181,-3.674596571902181,0.0,0.0,0.0,907.816041252549
69,2021-10-12,914.7952729029761,794.1447302807026,1018.8190134358026,914.7952729029761,914.7952729029761,-8.923456450969535,-8.923456450969535,-8.923456450969535,-8.923456450969535,-8.923456450969535,-8.923456450969535,0.0,0.0,0.0,905.8718164520066
70,2021-10-13,918.0999079815011,798.1645436712756,1027.00067367308,918.0999079815011,918.0999079815011,-6.834951735271456,-6.834951735271456,-6.834951735271456,-6.834951735271456,-6.834951735271456,-6.834951735271456,0.0,0.0,0.0,911.2649562462296
71,2021-10-14,921.404543060026,797.8873851785221,1013.3523058510452,921.404543060026,921.404543060026,-15.362029921684513,-15.362029921684513,-15.362029921684513,-15.362029921684513,-15.362029921684513,-15.362029921684513,0.0,0.0,0.0,906.0425131383414
72,2021-10-15,924.7091781385509,787.8202641035206,1008.514795708328,924.7091781385509,924.7091781385509,-19.73268640317235,-19.73268640317235,-19.73268640317235,-19.73268640317235,-19.73268640317235,-19.73268640317235,0.0,0.0,0.0,904.9764917353785
73,2021-10-18,934.6230833746392,818.3629282387207,1045.411291227077,934.6230833746392,934.6230833746392,-3.674596571929661,-3.674596571929661,-3.674596571929661,-3.674596571929661,-3.674596571929661,-3.674596571929661,0.0,0.0,0.0,930.9484868027096
74,2021-10-19,937.9277184533355,820.9455139694494,1034.5166876933174,937.9277184533355,937.9277184533355,-8.923456451025732,-8.923456451025732,-8.923456451025732,-8.923456451025732,-8.923456451025732,-8.923456451025732,0.0,0.0,0.0,929.0042620023098
75,2021-10-20,941.2323535320315,826.4032686075462,1036.0179379621402,941.2323535320315,941.2323535320315,-6.834951735259426,-6.834951735259426,-6.834951735259426,-6.834951735259426,-6.834951735259426,-6.834951735259426,0.0,0.0,0.0,934.3974017967721
76,2021-10-21,944.5369886107277,811.0297859393625,1033.26392319312,944.5369886107277,944.5369886107277,-15.36202992169526,-15.36202992169526,-15.36202992169526,-15.36202992169526,-15.36202992169526,-15.36202992169526,0.0,0.0,0.0,929.1749586890325
77,2021-10-22,947.8416236894238,804.3948311965768,1029.269285062508,947.8416236894238,947.8416236894238,-19.732686403155697,-19.732686403155697,-19.732686403155697,-19.732686403155697,-19.732686403155697,-19.732686403155697,0.0,0.0,0.0,928.1089372862682
78,2021-10-25,957.7555289255121,843.947236047594,1059.1541008482818,957.7555289255121,957.7555289255121,-3.6745965719255023,-3.6745965719255023,-3.6745965719255023,-3.6745965719255023,-3.6745965719255023,-3.6745965719255023,0.0,0.0,0.0,954.0809323535866
79,2021-10-26,961.0601640042083,834.9881533104223,1065.9094851352984,961.0601640042083,961.0601640042083,-8.923456450982822,-8.923456450982822,-8.923456450982822,-8.923456450982822,-8.923456450982822,-8.923456450982822,0.0,0.0,0.0,952.1367075532255
80,2021-10-27,964.3647990829043,849.9803101566971,1061.684082865936,964.3647990829043,964.3647990829043,-6.8349517352474,-6.8349517352474,-6.8349517352474,-6.8349517352474,-6.8349517352474,-6.8349517352474,0.0,0.0,0.0,957.5298473476569
81,2021-10-28,967.6694340902222,844.381199189808,1066.2123542413128,967.6694340902222,967.6694340902222,-15.362029921706013,-15.362029921706013,-15.362029921706013,-15.362029921706013,-15.362029921706013,-15.362029921706013,0.0,0.0,0.0,952.3074041685162
82,2021-10-29,970.9740690975402,837.919236928936,1063.0322540941124,970.9740690975402,970.9740690975402,-19.732686403132707,-19.732686403132707,-19.732686403132707,-19.732686403132707,-19.732686403132707,-19.732686403132707,0.0,0.0,0.0,951.2413826944075
83,2021-11-01,980.8879741194942,866.3354557311169,1094.2360446755652,980.8879741194942,980.8879741194942,-3.6745965719846203,-3.6745965719846203,-3.6745965719846203,-3.6745965719846203,-3.6745965719846203,-3.6745965719846203,0.0,0.0,0.0,977.2133775475096
84,2021-11-02,984.1926091268122,866.2064140277517,1083.3613275795024,984.1926091268122,984.1926091268122,-8.92345645099755,-8.92345645099755,-8.92345645099755,-8.92345645099755,-8.92345645099755,-8.92345645099755,0.0,0.0,0.0,975.2691526758146
85,2021-11-03,987.4972441341301,877.3725143381575,1090.1064553632602,987.4972441341301,987.4972441341301,-6.834951735255662,-6.834951735255662,-6.834951735255662,-6.834951735255662,-6.834951735255662,-6.834951735255662,0.0,0.0,0.0,980.6622923988745
86,2021-11-04,990.8018791414481,868.2283773893008,1086.9861096217194,990.8018791414481,990.8018791414481,-15.362029921647844,-15.362029921647844,-15.362029921647844,-15.362029921647844,-15.362029921647844,-15.362029921647844,0.0,0.0,0.0,975.4398492198003
87,2021-11-05,994.106514148766,852.7752668124589,1080.305291885378,994.106514148766,994.106514148766,-19.73268640311606,-19.73268640311606,-19.73268640311606,-19.73268640311606,-19.73268640311606,-19.73268640311606,0.0,0.0,0.0,974.3738277456499
88,2021-11-08,1004.02041917072,894.4761134867254,1112.9791937134487,1004.02041917072,1004.02041917072,-3.674596571980462,-3.674596571980462,-3.674596571980462,-3.674596571980462,-3.674596571980462,-3.674596571980462,0.0,0.0,0.0,1000.3458225987395
89,2021-11-09,1006.3301909547962,887.5570159969886,1101.9849993912171,1006.3301909547962,1006.3301909547962,-8.923456450983464,-8.923456450983464,-8.923456450983464,-8.923456450983464,-8.923456450983464,-8.923456450983464,0.0,0.0,0.0,997.4067345038127
